Category	Marathi	Ambiguous
गोंधळ	एका बाजूला डाएट सुरू केलं आणि लगेच गोड खाल्लं तर वजन कमी करण्याच्या प्लानची वाट लागणार.	वाट 
गोंधळ	परीक्षा हॉलमध्ये उत्तरपत्रिका उलटी लिहिली तर निकालाची वाट लागणार.	वाट 
गोंधळ	नवीन गाडी चालवायला शिकत होतो आणि एक्सीडेंट झाला तर माझ्या आत्मविश्वासाची वाट लागणार.	वाट 
गोंधळ	डेटच्या वेळी बिल द्यायला विसरलो तर माझ्या इमेजची वाट लागणार.	वाट 
गोंधळ	ऑफर आलेली नोकरी स्वीकारली नाही आणि दुसरीही मिळाली नाही तर माझ्या करिअरची वाट लागणार.	वाट 
गोंधळ	गावाला गेलो आणि विजेचा पुरवठा बंद झाला तर माझ्या सुट्टीची वाट लागणार.	वाट 
गोंधळ	कंपनीच्या मिटींगला लेट पोहोचलो तर सगळ्यांसमोर वाट लागणार.	वाट 
गोंधळ	फॉर्म भरताना चुकीची माहिती दिली तर अप्लिकेशनची वाट लागणार.	वाट 
गोंधळ	ट्रेन चुकली आणि पुढची ट्रेन लांब होती तर माझ्या प्रवासाची वाट लागणार.	वाट 
गोंधळ	काम वेळेत पूर्ण नाही केलं तर बॉसच्या रागाची वाट लागणार.	वाट 
गोंधळ	सुट्टीच्या दिवशी मोठं काम देण्यात आलं तर आरामाची वाट लागणार.	वाट 
गोंधळ	सगळे बायोमेट्रिक अटेंडन्स लावत होते आणि मी विसरलो तर हजेरीची वाट लागणार.	वाट 
गोंधळ	मोठ्या प्रोजेक्टमध्ये एक छोटी चूक केली आणि क्लायंटने पाहिलं तर वाट लागणार.	वाट 
गोंधळ	ऑफीसमध्ये मेल चुकीच्या व्यक्तीला पाठवला तर माझ्या प्रोफेशनल इमेजची वाट लागणार.	वाट 
गोंधळ	इंजिनियरिंगच्या अंतिम वर्षात बॅकलॉग लागला तर करिअरची वाट लागणार.	वाट 
गोंधळ	इंटरव्ह्यू दरम्यान चुकीचं उत्तर दिलं तर नोकरीच्या संधीची वाट लागणार.	वाट 
गोंधळ	मोठ्या मीटिंगसाठी तयारी केली आणि प्रेझेंटेशन विसरलो तर वाट लागणार.	वाट 
गोंधळ	खूप महत्त्वाचं फाईल सेव्ह करायला विसरलो तर माझ्या मेहनतीची वाट लागणार.	वाट 
गोंधळ	अचानक एग्झामचा सिलेबस वाढवला तर सगळ्यांच्या तयारीची वाट लागणार.	वाट 
गोंधळ	मित्रांसोबत ट्रीपला गेलो आणि परतायला उशीर झाला तर घरी माझी वाट लागणार.	वाट 
गोंधळ	मोठ्या लोकांसमोर चुकीचं बोललो तर माझ्या प्रतिमेची वाट लागणार.	वाट 
गोंधळ	नोकरीचं ऑफर लेटर मिळालं पण लास्ट डेट चुकली तर संधीची वाट लागणार.	वाट 
गोंधळ	ऑनलाइन ऑर्डर दिली पण ती वेळेवर पोहोचली नाही, त्यामुळे डिनरची वाट लागली.	वाट 
गोंधळ	ट्रॅफिकमध्ये अडकलो आणि इंटरव्ह्यूला उशीर झाला, त्यामुळे नोकरीच्या संधीची वाट लागली.	वाट 
गोंधळ	फोन चार्ज करायला विसरलो आणि अचानक महत्त्वाचा कॉल आला, त्यामुळे माझ्या प्लॅनची वाट लागली.	वाट 
गोंधळ	सॉफ्टवेअर अपडेट करताना एरर आली आणि सगळं डेटा गायब झालं, त्यामुळे कामाची वाट लागली.	वाट 
गोंधळ	गणिताच्या परीक्षेत चुकीचे फॉर्म्युला वापरले, त्यामुळे मार्कांची वाट लागली.	वाट 
गोंधळ	घरात वीज गेली आणि लॅपटॉप बंद पडला, त्यामुळे प्रेझेंटेशनची वाट लागली.	वाट 
गोंधळ	मॅचच्या अखेरच्या क्षणी विकेट पडली, त्यामुळे संघाच्या विजयाची वाट लागली.	वाट 
गोंधळ	महत्त्वाची ई-मेल चुकीच्या व्यक्तीला पाठवली, त्यामुळे माझ्या प्रतिमेची वाट लागली.	वाट 
गोंधळ	मित्राच्या वाढदिवसाला भेट देणं विसरलो, त्यामुळे नात्याची वाट लागली.	वाट 
गोंधळ	प्रवासात गाडी बंद पडली आणि पंप लांब होता, त्यामुळे वेळेच्या प्लानची वाट लागली.	वाट 
गोंधळ	परीक्षेच्या दिवशी गोंधळून चुकीच्या खोलीत गेलो, त्यामुळे सुरुवातीला माझ्या एकाग्रतेची वाट लागली.	वाट 
गोंधळ	ऑफिसमध्ये बॉसने अचानक मीटिंग बोलावली आणि मी तयारी केली नव्हती, त्यामुळे आत्मविश्वासाची वाट लागली.	वाट 
गोंधळ	मोठ्या गर्दीत मोबाईल हरवला, त्यामुळे संपर्काची वाट लागली.	वाट 
गोंधळ	इंटरनेट अचानक बंद झालं आणि लाइव्ह प्रेझेंटेशन होतं, त्यामुळे माझ्या कामाची वाट लागली.	वाट 
गोंधळ	नवीन जागी गेलो आणि पत्ता विसरलो, त्यामुळे तिथे पोहोचण्याच्या प्लानची वाट लागली.	वाट 
गोंधळ	फाईल सेव्ह करायला विसरलो आणि सिस्टीम क्रॅश झाली, त्यामुळे पूर्ण मेहनतीची वाट लागली.	वाट 
गोंधळ	ट्रेकिंगला गेलो आणि वाट चुकलो, त्यामुळे परतण्याच्या प्लानची वाट लागली.	वाट 
गोंधळ	गणपतीच्या मिरवणुकीत गाडी अडली, त्यामुळे वेळेवर पोहोचण्याच्या प्लानची वाट लागली.	वाट 
गोंधळ	मॉलमध्ये खूप खरेदी केली आणि कार्डची लिमिट संपली, त्यामुळे बजेटची वाट लागली.	वाट 
गोंधळ	इंटरनेट नसताना ऑनलाइन मीटिंग ठेवली, त्यामुळे कामाच्या प्लानची वाट लागली.	वाट 
गोंधळ	शेवटच्या क्षणी प्रोजेक्ट सबमिट करायचं होतं, पण लॅपटॉप बंद पडला आणि पूर्ण मेहनतीची वाट लागली.	वाट 
गोंधळ	तुफान पावसात छत्री विसरलो, त्यामुळे कपड्यांची आणि मूडची वाट लागली.	वाट 
गोंधळ	मित्राने वायफायचा पासवर्ड बदलला आणि सांगितला नाही, त्यामुळे आमच्या मुव्ही प्लॅनची वाट लागली.	वाट 
गोंधळ	मॅचच्या अखेरच्या षटकात नो-बॉल टाकला, त्यामुळे संघाच्या विजयाची वाट लागली.	वाट 
गोंधळ	ट्रेन पकडायला धावत गेलो आणि प्लॅटफॉर्म चुकीचा निघाला, त्यामुळे प्रवासाच्या प्लानची वाट लागली.	वाट 
गोंधळ	मित्राचा वाढदिवस विसरलो आणि तो रागावला, त्यामुळे नात्याची वाट लागली.	वाट 
देठ	खोडावर किड्यांनी कुरतडलेले ठसे होते.	खोड
देठ	काही झाडांची खोडं आतून मऊ असतात.	खोड
देठ	खोडावर कोरलेले अक्षर पुसट होत गेले.	खोड
देठ	खोड गुळगुळीत असल्याने त्यावर सहज रंग बसला नाही.	खोड
देठ	झाडाच्या खोडातून डिंक बाहेर आला.	खोड
देठ	मोठ्या झाडाच्या खोडावर पाली आणि सरडे दिसत होते.	खोड
देठ	झाडाचं खोड तोडल्यानंतर त्यातून गंध सुटला.	खोड
देठ	जंगलात पडलेली खोडं वाऱ्याने हलत होती.	खोड
देठ	खोडावर कापसासारखे बारीक तंतू होते.	खोड
देठ	खोड कोरडं असल्यामुळे ते लाकूड पटकन जळत होतं.	खोड
देठ	मोठ्या खोडावर बसण्यासाठी लोक जागा शोधत होते.	खोड
देठ	झाडाचं खोड ठिसूळ झालं होतं.	खोड
देठ	लाकूड तासून गुळगुळीत खोड बनवलं गेलं.	खोड
देठ	खोडाचं वजन जास्त असल्यामुळे त्याचा उपयोग पूलासाठी केला.	खोड
देठ	खोडाला लागलेला कीड लाकडातही पसरला.	खोड
देठ	मोठ्या खोडाला दोरखंड बांधून त्याचं तोडकाम सुरू होतं.	खोड
देठ	जंगलतोडीमुळे झाडांची खोडं बेवारस पडली होती.	खोड
देठ	झाडाच्या खोडाच्या आत एक कोब्रा लपलेला होता.	खोड
देठ	निसर्गप्रेमींनी झाडाच्या खोडावर लिहिलेल्या घोषणांनी पर्यावरणविषयक जागरूकता वाढवली.	खोड
देठ	खोड तोडल्यानंतर लाकडाचा सुगंध दरवळला.	खोड
देठ	त्या झाडाचं खोड आतून पोकळ झालं होतं.	खोड
देठ	खोड जमिनीपासून मोठं झालं होतं.	खोड
देठ	वेली खोडाला घट्ट गुंडाळून वाढत होत्या.	खोड
देठ	खोडाचा आकार वेगवेगळ्या प्रकारांचा असतो.	खोड
देठ	खोड कापल्यावर झाडाची मुळे उघडी पड	खोड
देठ	जंगलात पडलेल्या खोडांवर मशरूम उगवले होते.	खोड
देठ	खोड मजबूत असल्यामुळे त्या झाडाला आधार चांगला होता.	खोड
देठ	त्या झाडाच्या खोडावर अनेक रंगीबेरंगी शेवाळं वाढलं होतं.	खोड
देठ	खोड आतून पोकळ असल्याने आवाज घुमत होता.	खोड
देठ	झाडाच्या खोडावर वटवाघळांची मोठी वसाहत होती.	खोड
देठ	खोड जमिनीत खोलवर गेल्यामुळे झाड उन्मळून पडलं नाही.	खोड
देठ	त्या खोडाच्या आत लहान कीटक राहायचे.	खोड
देठ	खोडावर नक्षीकाम केलेलं दिसत होतं.	खोड
देठ	झाडाच्या खोडावर कोरलेल्या खुणा वर्षानुवर्षं तशाच राहतात.	खोड
देठ	बाभळीच्या खोडावर लहान लहान काटे असतात.	खोड
देठ	काही झाडांची खोडं गुळगुळीत तर काही खरखरीत असतात.	खोड
देठ	लाकूडतोड्याने त्या झाडाचं खोड सहज तोडलं नाही.	खोड
देठ	मोठ्या खोडामुळे झाडाची सावली दूरपर्यंत पसरलेली होती.	खोड
देठ	खोड सडल्यामुळे झाडाच्या फांद्या वाळल्या.	खोड
देठ	झाडाच्या खोडावर लहान झाडं उगवलेली दिसत होती.	खोड
देठ	खोडावर वाऱ्याच्या वेगाने ओरखडे पडले होते.	खोड
देठ	मोठ्या खोडाला आधार देण्यासाठी दोरखंड वापरण्यात आले.	खोड
देठ	खोडाचा उपयोग लाकडी खेळणी बनवण्यासाठी केला जातो.	खोड
देठ	तो लाकूडतोड्या मोठ्या खोडावर चढून बसला.	खोड
देठ	वाळलेल्या खोडाचा उपयोग शेणसारखा इंधन म्हणून होतो.	खोड
देठ	खोडावर कोरलेले जुने नावे अजूनही स्पष्ट दिसत होते.	खोड
देठ	त्याने खोड तोडून त्यावर खुर्ची तयार केली.	खोड
देठ	मोठ्या झाडाच्या खोडावर बुरशी वाढली होती.	खोड
देठ	खोड जमिनीला टेकलेलं असूनही ते अजूनही मजबूत होतं.	खोड
देठ	झाडाच्या खोडावर मोठे व्रण दिसत होते.	खोड
देठ	खोड जळाल्यानंतर त्याचा कोळसा तयार झाला.	खोड
देठ	त्याने खोडाच्या तुकड्यांवर सुंदर चित्रं रंगवली.	खोड
देठ	आंब्याच्या झाडाचं खोड घनदाट असतं.	खोड
देठ	खोड मोडल्यावर त्याचा तुकडा नदीत वाहून गेला.	खोड
देठ	बांबूच्या झाडाचं खोड वेगाने वाढतं.	खोड
देठ	खोडाच्या आतील भागाला एक खास सुगंध असतो.	खोड
देठ	झाडाचं खोड मजबूत असल्यामुळे त्याचा उपयोग पूल बांधण्यासाठी केला.	खोड
देठ	खोडावर कोरलेली चित्रे इतिहास सांगत होती.	खोड
देठ	खोडातल्या भेगांमध्ये छोटे किडे राहायचे.	खोड
देठ	खोडावर चढून काही लोक आंबे काढत होते.	खोड
देठ	खोड जाड असल्याने झाडाला चांगला आधार होता.	खोड
देठ	झाडाच्या खोडावर लहानसा फुलपाखरू विसावलं होतं.	खोड
देठ	खोड कापताना आतील भाग जरा ओलसर वाटला.	खोड
देठ	त्या झाडाच्या खोडातून पांढरट चिकट पदार्थ निघत होता.	खोड
देठ	खोडाच्या पोतावरून त्याचे वय सांगता येते.	खोड
देठ	वटवृक्षाचं खोड इतर झाडांच्या तुलनेत रुंद आणि जाडसर असतं.	खोड
देठ	झाडाचं खोड कापल्यानंतर त्यातून रस वाहू लागला.	खोड
देठ	मोठ्या खोडावर वेली घट्ट विळखा घालून वाढत होत्या.	खोड
देठ	झाडाच्या खोडावर कोरलेल्या नक्षीदार आकृत्या आकर्षक दिसत होत्या.	खोड
देठ	त्या खोडावर प्राचीन काळातील कोरीव काम होतं.	खोड
देठ	खोडाची साल सोलून त्याचा उपयोग रंग तयार करण्यासाठी केला जातो.	खोड
देठ	लाकडाचा गंध खोडाच्या आतून येत होता.	खोड
देठ	वाळलेल्या खोडाचा उपयोग लाकडी फळ्या बनवण्यासाठी झाला.	खोड
देठ	खोड मजबूत असल्यामुळे त्यावर लोक झोके बांधायचे.	खोड
देठ	झाडाचं खोड सडल्यामुळे त्यावर बुरशी वाढली होती.	खोड
देठ	खोडाच्या भेगांमध्ये काही छोटे कीटक लपलेले होते.	खोड
देठ	मोठ्या खोडावर बसून लहान मुलं खेळत होती.	खोड
देठ	खोड जाडसर असूनही त्याच्या आतील भागाला भोक पडले होते.	खोड
देठ	तो लाकूडतोड्या खोडावर बसून विश्रांती घेत होता.	खोड
देठ	मोठ्या खोडावर पक्ष्यांची घरटी होती.	खोड
देठ	झाडाचं खोड पांढरट आणि ठिसूळ झालं होतं.	खोड
देठ	खोडाच्या आतील भागाला मऊसर पोत होता.	खोड
देठ	खोड सडल्यामुळे त्यातून एक वेगळाच वास येत होता.	खोड
देठ	खोड वाकल्यामुळे झाड एका बाजूला झुकलं होतं.	खोड
देठ	खोडाच्या तुकड्यांवर रंगीत चित्रे काढण्यात आली.	खोड
देठ	झाडाच्या खोडाचा उपयोग लाकडी खेळणी बनवण्यासाठी झाला.	खोड
देठ	मोठ्या खोडावर बसून तो गावाकडे पाहत होता.	खोड
देठ	खोडाचं वजन जास्त असल्यामुळे ते उचलता येत नव्हतं.	खोड
देठ	खोडावर चढण्यासाठी काही लोकांनी शिडी लावली.	खोड
देठ	झाडाच्या खोडाला वेलींनी पूर्णपणे झाकून टाकलं होतं.	खोड
देठ	खोडाच्या आतील भागातून नवा अंकुर फुटला.	खोड
देठ	खोडावर मोठे गडद ठिपके होते.	खोड
देठ	झाडाच्या खोडावर बारीक भेगा पडल्या होत्या.	खोड
देठ	पांढरट खोड असल्यामुळे ते दूरून वेगळंच दिसत होतं.	खोड
देठ	मोठ्या खोडावर झाडाच्या जुन्या खुणा दिसत होत्या.	खोड
देठ	त्या झाडाच्या खोडावर गोंदासारखा चिकट पदार्थ होता.	खोड
देठ	खोड कापल्यावर त्याचा लाकूड म्हणून उपयोग केला गेला.	खोड
देठ	झाडाचं खोड मजबूत असल्यामुळे वादळाचा काहीही परिणाम झाला नाही.	खोड
देठ	मोठ्या खोडावर पिवळसर किडे फिरत होते.	खोड
देठ	खोडाची साल उखडल्यामुळे आतील लाकूड दिसू लागलं.	खोड
देठ	खोडाच्या आतील भागात छोटे छिद्रं होती.	खोड
देठ	खोडावरचे झिरमिरीत नक्षीकाम खूप सुंदर दिसत होतं.	खोड
देठ	झाडाचं खोड खूप लांबट आणि सरळसोट होतं.	खोड
देठ	खोडावर चढून तो माडावरच्या नारळांपर्यंत पोहोचला.	खोड
देठ	मोठ्या खोडावर लहान पक्ष्यांची घरटी दिसत होती.	खोड
देठ	खोड मजबूत असल्यामुळे ते फर्निचर बनवण्यासाठी उपयोगी आहे.	खोड
देठ	त्याने खोड कापून घरासाठी लाकूड गोळा केलं.	खोड
देठ	खोडाच्या आत मधमाशांचे पोळं होतं.	खोड
देठ	झाडाच्या खोडावर कोरलेल्या खुणा जुन्या काळाची आठवण देत होत्या.	खोड
देठ	खोडावर पाण्याच्या थेंबांनी सुंदर चमक आली होती.	खोड
देठ	तो खोडाजवळ उभा राहून झाडाच्या उंचीचा अंदाज घेत होता.	खोड
देठ	खोड तोडल्यानंतर त्याच्या आतील पोत मऊसर वाटला.	खोड
देठ	मोठ्या खोडावर आळसावलेला सरडा बसला होता.	खोड
देठ	झाडाचं खोड काहीसं चकचकीत दिसत होतं.	खोड
देठ	खोडावर पिवळ्या आणि हिरव्या शैवालांचे थर जमले होते.	खोड
देठ	खोड जाडसर असूनही ते तोडताना वेळ लागला.	खोड
देठ	मोठ्या झाडाच्या खोडावर वाऱ्याने पडलेल्या ओरखड्यांचे निशाण होते.	खोड
देठ	खोड पोकळ असल्यामुळे त्याचा आवाज घुमत होता.	खोड
देठ	त्या खोडाच्या आतील भागात लहान किड्यांची वसाहत होती.	खोड
देठ	खोडाच्या सालावर नक्षीकाम दिसत होतं.	खोड
देठ	तो खोडावर बसून पुस्तक वाचत होता.	खोड
देठ	खोड गुळगुळीत असल्यामुळे त्यावर रंग सहज बसला नाही.	खोड
देठ	खोडाच्या वयाचा अंदाज त्यावरच्या वर्तुळांच्या संख्येवरून घेतला जातो.	खोड
देठ	मोठ्या खोडावर बसून तो नदीकडे पाहत होता.	खोड
देठ	खोडाची जाडी पाहून त्याच्या वयाचा अंदाज घेतला.	खोड
देठ	तो मोठ्या खोडावर डोकं टेकवून झोपला.	खोड
देठ	त्या झाडाच्या खोडावर बारीक सफेद पट्टे दिसत होते.	खोड
देठ	झाडाचं खोड लांब आणि जाडसर असल्यामुळे त्याला आधार चांगला होता.	खोड
देठ	खोडावर वेलींनी घट्ट विळखा घातला होता.	खोड
देठ	त्या झाडाचं खोड जाडसर असूनही त्याचा वरचा भाग तुटलेला होता.	खोड
देठ	खोड सडल्यामुळे त्याचा उपयोग लाकूडतोड्यांनी केला नाही.	खोड
देठ	खोडावर कोरलेल्या खुणांवरून त्या झाडाचं वय सांगता येत होतं.	खोड
देठ	झाडाच्या खोडावर गडद तपकिरी रंगाचे ठिपके होते.	खोड
देठ	झाडाचं खोड काटकसरी असूनही त्याचं लाकूड मजबूत होतं.	खोड
देठ	लाकूडतोड्याने खोड कापल्यानंतर त्याचा वास संपूर्ण परिसरात दरवळला.	खोड
देठ	खोडाच्या आत उंदरांनी बिळं तयार केली होती.	खोड
देठ	खोडावर कोरलेल्या खुणांवरून त्या झाडाखाली कुणीतरी पूर्वी बसलेलं असावं.	खोड
देठ	झाडाच्या खोडाचा वापर मोठ्या बोटी तयार करण्यासाठी केला जातो.	खोड
देठ	मोठ्या खोडावर वेलींनी झाडाच्या संपूर्ण खोडाला झाकून टाकलं होतं.	खोड
देठ	खोडाला वेलींनी घट्ट विळखा घातल्यामुळे झाडाचं वाढणं मंदावलं होतं.	खोड
देठ	त्याने खोडाला हात लावून त्याचा गुळगुळीत पोत जाणून घेतला.	खोड
देठ	खोडाच्या जाडसर भागावर काही ठिकाणी नैसर्गिक नक्षीकाम दिसत होतं.	खोड
देठ	झाडाचं खोड त्याच्या पानांसारखं चमकदार दिसत नव्हतं.	खोड
देठ	खोडाचा आतील भाग ओलसर असल्यामुळे त्याला सहज तोडता आलं नाही.	खोड
देठ	वटवृक्षाचं खोड रुंद असल्यामुळे त्याच्या सावलीत अनेक लोक विश्रांती घेत होते.	खोड
देठ	खोडाचं जाडसर लाकूड हलक्या हाताने कोरताच तुटत नव्हतं.	खोड
देठ	झाडाचं खोड पाहून त्याचं वय किती असावं, याचा अंदाज येत होता.	खोड
देठ	मोठ्या खोडावर मधमाशांची घरटी होती.	खोड
देठ	खोडातला रस काढून त्याचा उपयोग औषधांमध्ये केला जातो.	खोड
देठ	खोडावर मोठ्या प्रमाणात शेवाळं वाढलं होतं.	खोड
देठ	खोडाच्या आतील भागाला वेगळाच सुगंध येत होता.	खोड
देठ	झाडाचं खोड मजबूत असूनही त्यावर वारा आणि पावसाचा प्रभाव दिसत होता.	खोड
देठ	खोडाच्या सालावर सुरकुत्या तयार झाल्या होत्या.	खोड
देठ	त्या झाडाचं खोड मऊसर असल्यामुळे त्याचा उपयोग लाकडी वस्तू बनवण्यासाठी केला गेला.	खोड
देठ	मोठ्या खोडामुळे झाडाला आधार चांगला होता.	खोड
देठ	खोडावर मोठे लालसर ठिपके पडले होते.	खोड
देठ	झाडाचं खोड जमिनीत खोलवर रुजलेलं होतं.	खोड
देठ	खोड कापताना त्यातून हलक्या रंगाचा द्रव वाहू लागला.	खोड
देठ	खोडाच्या आतील भागातून हळूहळू नवीन अंकुर फुटू लागले.	खोड
देठ	झाडाच्या खोडाच्या जाडीवरून त्याचा उंचीचा अंदाज लावला जात होता.	खोड
देठ	लाकडाच्या व्यापाऱ्यांनी मोठ्या खोडाचे तुकडे करून त्यांचा उपयोग केला.	खोड
देठ	खोड वाळल्यानंतर त्याचा रंग बदलला होता.	खोड
देठ	त्या झाडाच्या खोडावर निसर्गाची सुंदर कला उमटलेली होती.	खोड
देठ	खोडाचे लहान तुकडे करून त्याचा उपयोग सजावटीसाठी केला जातो.	खोड
देठ	झाडाच्या खोडाला उंचीच्या प्रमाणात मजबूत आधार होता.	खोड
देठ	खोडाचा आतील भाग गडद तपकिरी रंगाचा होता.	खोड
देठ	झाडाच्या खोडावर वाऱ्याच्या गतीने छोटेसे ओरखडे उमटले होते.	खोड
देठ	खोड सडल्यामुळे त्याला आधारासाठी दोरखंड लावावा लागला.	खोड
देठ	झाडाच्या खोडावर कोरलेली नावे अजूनही स्पष्ट दिसत होती.	खोड
देठ	खोडातील रस औषधांमध्ये वापरण्यात येतो.	खोड
देठ	लहान पक्ष्यांनी खोडावर घरटं तयार केलं होतं.	खोड
देठ	खोड तोडल्यानंतर त्यावर वाळलेल्या पानांचे थर होते.	खोड
देठ	झाडाच्या खोडावर मऊसर हरितद्रव्याची पुटं तयार झाली होती.	खोड
देठ	खोडाचा उपयोग उंच पुलांच्या बांधकामासाठी केला जातो.	खोड
देठ	खोडाला झालेल्या जखमा हळूहळू भरून येत होत्या.	खोड
देठ	मोठ्या खोडावर वेलींचे घट्ट गुंते पडले होते.	खोड
देठ	खोडावर कोरलेल्या नक्षीमुळे ते एक वेगळंच सौंदर्य प्राप्त करतं.	खोड
देठ	खोडाच्या भेगांमध्ये पावसाचे थेंब जमा झाले होते.	खोड
देठ	त्या झाडाच्या खोडातून पांढरट चिकट पदार्थ निघत होता.	खोड
देठ	खोडाच्या जाडसर भागावर अनेक छोटे छिद्रं होती.	खोड
देठ	खोड तोडल्यावर त्याचा आतील भाग कोरडा वाटत होता.	खोड
देठ	झाडाच्या खोडाला वेलींच्या विळख्याने झाकून टाकलं होतं.	खोड
देठ	खोडाच्या सालीला वेगळा गंध होता.	खोड
देठ	खोडावर उमटलेले जुने ओरखडे स्पष्ट दिसत होते.	खोड
देठ	झाडाचं खोड तुटल्यानंतर त्याच्या फांद्या सुकू लागल्या.	खोड
देठ	मोठ्या खोडामुळे झाडाचं अस्तित्व ठळकपणे दिसत होतं.	खोड
देठ	झाडाच्या खोडाचा आधार घेत पक्ष्यांनी घरटं बांधलं.	खोड
देठ	खोडाचे छोटे तुकडे करून त्याचा उपयोग शिल्पकलेत केला जातो.	खोड
देठ	खोड मजबूत असल्यामुळे वाऱ्याचा काहीही परिणाम झाला नाही.	खोड
देठ	मोठ्या खोडावर आढळणाऱ्या खुणांवरून ते झाड किती जुनं आहे, हे ओळखता येतं.	खोड
देठ	खोड कापल्यावर त्याच्या आतील पोतावर छोट्या रेषा दिसत होत्या.	खोड
देठ	खोड पोकळ असल्यामुळे त्यावर हलक्या वस्तू ठेवल्या जात होत्या.	खोड
देठ	खोडावर वेलींच्या वाढीमुळे झाडाचं मूळ स्वरूप बदललं होतं.	खोड
देठ	मोठ्या खोडावर बसून तो निसर्गसौंदर्य पाहत होता.	खोड
देठ	झाडाचं खोड मजबूत असल्यामुळे त्याचा उपयोग लाकडी फर्निचर बनवण्यासाठी केला जातो.	खोड
देठ	खोडाच्या सालावर रंगसफेदी केल्यामुळे ते वेगळंच दिसत होतं.	खोड
देठ	झाडाचं खोड पाहून त्याचं वय ओळखता आलं.	खोड
देठ	मोठ्या खोडावर छोट्या भेगा पडल्या होत्या.	खोड
चेष्टा	त्याने केलेल्या खोडाने माझे मन प्रसन्न केले.	खोड
चेष्टा	त्याच्या खोड्या वाढत चालल्यामुळे शिक्षक वैतागले.	खोड
चेष्टा	खोड्या करण्याची त्याला सवयच लागली आहे.	खोड
चेष्टा	त्याच्या खोडकर स्वभावामुळे वर्गात सतत हशा पसरतो.	खोड
चेष्टा	ती सतत खोड्या करत असल्यामुळे तिला समज देण्यात आली.	खोड
चेष्टा	त्याच्या खोड्यांमुळे सगळे मित्र त्याच्यावर चिडले.	खोड
चेष्टा	तिने खोड्या करायचं थांबवलं की नाही, याची आईला खात्री नव्हती.	खोड
चेष्टा	खोडकरपणामुळे तो नेहमी अडचणीत सापडतो.	खोड
चेष्टा	त्याने वर्गात केलेल्या खोड्यांमुळे शिक्षकांनी त्याला शिक्षा दिली.	खोड
चेष्टा	खोड्या करण्याच्या सवयीमुळे तो प्रत्येकाच्या लक्षात राहतो.	खोड
चेष्टा	तो खोड्या करण्यात पटाईत असल्यामुळे त्याला कोणीतरी हमखास पकडतोच.	खोड
चेष्टा	तुझ्या खोड्यांमुळे घरात भांडणं होत आहेत.	खोड
चेष्टा	खोडकर हसणं हे त्याचं वैशिष्ट्य आहे.	खोड
चेष्टा	त्याच्या खोड्यांमुळे आजोबा नाराज झाले.	खोड
चेष्टा	खोडकर बोलण्याने तो प्रत्येकाच्या जिव्हाळ्याचा मित्र बनला.	खोड
चेष्टा	ती खोड्या करून सर्वांना त्रास देते.	खोड
चेष्टा	त्याने मोठ्या खोड्या केल्यामुळे आईने त्याला रागावलं.	खोड
चेष्टा	त्याचं खोडकर वागणं पाहून सगळे हसले.	खोड
चेष्टा	खोड्या करणं म्हणजे मजा नाही, जबाबदारीही असते.	खोड
चेष्टा	ती नेहमी खोड्या करीत असते, त्यामुळे तिला कोण विश्वास ठेवत नाही.	खोड
चेष्टा	तुझ्या खोडकर वागण्यामुळे सगळे तुला चिडवतात.	खोड
चेष्टा	त्याच्या खोड्यांचा कंटाळा येऊन शिक्षकांनी त्याला वर्गाबाहेर पाठवलं.	खोड
चेष्टा	खोड्या करणं त्याचा छंद झाला आहे.	खोड
चेष्टा	त्याच्या खोडकर स्वभावामुळे घरच्यांना सतत काळजी वाटते.	खोड
चेष्टा	मित्र त्याच्या खोडकर गप्पांमुळे सतत हसतात.	खोड
चेष्टा	त्याने केलेल्या खोड्यांमुळे मित्र त्याच्यावर नाराज झाले.	खोड
चेष्टा	खोड्या करण्याच्या सवयीमुळे त्याला अनेकदा शिक्षा झाली आहे.	खोड
चेष्टा	तुझ्या खोडकर हावभावामुळे तुला पाहिलं की हसू येतं.	खोड
चेष्टा	तिच्या खोडकर गोष्टींमुळे सगळ्यांना हसण्यासारखं काहीतरी मिळतं.	खोड
चेष्टा	त्याच्या खोड्या कधी थांबणार याचा विचार सगळे करत असतात.	खोड
